stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,b1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,2,3,11,1,977.1609834999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.1449787999736,977.1609834999545,977.644829900004,977.644829900004,977.644829900004,977.644829900004,977.6614960000152,977.9448375999928,977.9448375999928,977.9448375999928,978.579107599915,m,0.9231261999811977,None,978.5795275999699,978.5949895000085,979.5954521999229,979.5792160999263,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,3,0,12,2,979.5954521999229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.5795596999815,979.5954521999229,980.0792014999315,980.0792014999315,980.0792014999315,980.0792014999315,980.0958071999485,980.3791324999183,980.3791324999183,980.3791324999183,981.0972386999056,z,1.008215600042604,None,981.0976894999621,981.1130641999189,982.1137180000078,982.0975364999613,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,3,1,13,1,982.1137180000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0978868999518,982.1137180000078,982.5972781999735,982.5972781999735,982.5972781999735,982.5972781999735,982.6138888999121,982.8973279999336,982.8973279999336,982.8973279999336,983.3649781999411,m,0.7622545999474823,None,983.365393599961,983.3807649000082,984.381220899988,984.3650619999971,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,3,2,14,3,984.381220899988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.3654064999428,984.381220899988,984.8649877000134,984.8649877000134,984.8649877000134,984.8649877000134,984.8817240999779,985.1650319999317,985.1650319999317,985.1650319999317,985.9492552999873,None,,,985.9494435999077,985.9654825999169,986.9660168999108,986.9495204999112,985.9654825999169,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,3,3,15,0,986.9660168999108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.9498854000121,986.9660168999108,987.4662985999603,987.4662985999603,987.4662985999603,987.4662985999603,987.4662985999603,987.766393299913,987.766393299913,987.766393299913,988.1506140999263,m,0.6732965999981388,None,988.151057299925,988.1665724999039,989.167207499966,989.1509167999029,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,4,0,16,3,989.167207499966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.1512636999832,989.167207499966,989.6509258999722,989.6509258999722,989.6509258999722,989.6509258999722,989.6671891999431,989.9508346999064,989.9508346999064,989.9508346999064,990.6685078999726,z,1.0018319999799132,None,990.6689394999994,990.68465499999,991.685104599921,991.6689517999766,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,4,1,17,0,991.685104599921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.6692989999428,991.685104599921,992.1690510999179,992.1690510999179,992.1690510999179,992.1690510999179,992.1855619999114,992.4687335999915,992.4687335999915,992.4687335999915,993.0029719999293,m,0.8264177999226376,None,993.003396899905,993.0191864999942,994.0195914999349,994.0032284999033,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,4,2,18,2,994.0195914999349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0035770999966,994.0195914999349,994.503469599993,994.503469599993,994.503469599993,994.503469599993,994.5201495999936,994.8032865999267,994.8032865999267,994.8032865999267,995.5545915999683,z,1.0447175999870524,None,995.5550123999128,995.5703551999759,996.5708075999282,996.5547845999245,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,4,3,19,1,996.5708075999282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.5551307999995,996.5708075999282,997.054862299934,997.054862299934,997.054862299934,997.054862299934,997.0711568999104,997.3545324999141,997.3545324999141,997.3545324999141,997.7554703999776,m,0.6929594000102952,None,997.7558971999679,997.7716943999985,998.772127199918,998.7558328999439,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,5,0,20,3,998.772127199918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.7561805999139,998.772127199918,999.2557940999977,999.2557940999977,999.2557940999977,999.2557940999977,999.2723246999085,999.5557462999132,999.5557462999132,999.5557462999132,1000.0733779999427,z,0.8083924000384286,None,1000.0738083999604,1000.089600599953,1001.0900366000133,1001.0736625000136,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,5,1,21,1,1001.0900366000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.0740118999965,1001.0900366000133,1001.5737657999853,1001.5737657999853,1001.5737657999853,1001.5737657999853,1001.590225199936,1001.8737431999762,1001.8737431999762,1001.8737431999762,1002.3579843000043,m,0.7769579000305384,None,1002.3584139000159,1002.3739202999277,1003.3745281000156,1003.3584488999331,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,5,2,22,2,1003.3745281000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.358799599926,1003.3745281000156,1003.8583197999978,1003.8583197999978,1003.8583197999978,1003.8583197999978,1003.8746826999122,1004.1580895999214,1004.1580895999214,1004.1580895999214,1004.6924148999387,z,0.8325442000059411,None,1004.6928369000088,1004.7085931999609,1005.7089802999981,1005.692761400016,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,5,3,23,0,1005.7089802999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.6931184999412,1005.7089802999981,1006.1927466999041,1006.1927466999041,1006.1927466999041,1006.1927466999041,1006.2091606999747,1006.4927851000102,1006.4927851000102,1006.4927851000102,1007.1104138999945,m,0.9060850999085233,None,1007.1108303999063,1007.126606100006,1008.1269121000078,1008.1105641999748,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,6,0,24,2,1008.1269121000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.1109099999303,1008.1269121000078,1008.6107794999843,1008.6107794999843,1008.6107794999843,1008.6107794999843,1008.6271387999877,1008.9105522999307,1008.9105522999307,1008.9105522999307,1009.3783614999847,z,0.752732599969022,None,1009.378778400016,1009.3943526999792,1010.3947599999374,1010.3783548999345,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,6,1,25,1,1010.3947599999374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.3787038999144,1010.3947599999374,1010.8783399999375,1010.8783399999375,1010.8783399999375,1010.8783399999375,1010.8950283000013,1011.1784373999108,1011.1784373999108,1011.1784373999108,1011.8627097000135,m,0.9776298000942916,None,1011.8631421999307,1011.8789079999551,1012.8794258999405,1012.8630563999759,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,6,2,26,3,1012.8794258999405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.8634017999284,1012.8794258999405,1013.3631795999827,1013.3631795999827,1013.3631795999827,1013.3631795999827,1013.3795583999017,1013.6631296999985,1013.6631296999985,1013.6631296999985,1014.3808136999141,z,1.0034323999425396,None,1014.3812312999507,1014.3966546999291,1015.3974358999403,1015.3810364999808,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,6,3,27,0,1015.3974358999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.3813804999227,1015.3974358999403,1015.881146300002,1015.881146300002,1015.881146300002,1015.881146300002,1015.8974845999619,1016.181168399984,1016.181168399984,1016.181168399984,1016.6322057999205,m,0.7500250999582931,None,1016.6326247999677,1016.6480415000115,1017.6484014999587,1017.6321469999384,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,7,0,28,3,1017.6484014999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.6324911999982,1017.6484014999587,1018.1320943000028,1018.1320943000028,1018.1320943000028,1018.1320943000028,1018.1486820999999,1018.4323472999968,1018.4323472999968,1018.4323472999968,1019.0165059999563,z,0.8752228999510407,None,1019.0169263000134,1019.0325983999064,1020.0331532999408,1020.0167496999493,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,7,1,29,2,1020.0331532999408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0170894999756,1020.0331532999408,1020.5168206999078,1020.5168206999078,1020.5168206999078,1020.5168206999078,1020.533286199905,1020.8167461999692,1020.8167461999692,1020.8167461999692,1021.2842707999516,z,0.7516908999532461,None,1021.2847013999708,1021.3003901999909,1022.3009905999061,1022.2846259999787,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,7,2,30,1,1022.3009905999061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.2849743999541,1022.3009905999061,1022.7846931999084,1022.7846931999084,1022.7846931999084,1022.7846931999084,1022.8013242000015,1023.0846007999498,1023.0846007999498,1023.0846007999498,1023.6855550999753,m,0.8951496999943629,None,1023.6859738999046,1023.7016218999634,1024.7022255999036,1024.6858032000018,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,7,3,31,0,1024.7022255999036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.6861475999467,1024.7022255999036,1025.1858748999657,1025.1858748999657,1025.1858748999657,1025.1858748999657,1025.2023405999644,1025.4860452999128,1025.4860452999128,1025.4860452999128,1025.8534251999808,m,0.6583143000025302,None,1025.8538415000075,1025.8692251999164,1026.8698044999037,1026.8537034000037,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,8,0,32,2,1026.8698044999037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8540508999722,1026.8698044999037,1027.3536831999663,1027.3536831999663,1027.3536831999663,1027.3536831999663,1027.3704056999413,1027.6533886999823,1027.6533886999823,1027.6533886999823,1028.1210183999501,z,0.766063499962911,None,1028.121435499983,1028.137291799998,1029.1375351999886,1029.121534399921,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,8,1,33,0,1029.1375351999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.1218820000067,1029.1375351999886,1029.621405599988,1029.621405599988,1029.621405599988,1029.621405599988,1029.638054399984,1029.921480699908,1029.921480699908,1029.921480699908,1030.7055979999714,None,,,1030.7057992999908,1030.7218063999899,1031.7224244999234,1031.7061697999015,1030.7218063999899,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,8,2,34,3,1031.7224244999234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.7065197000047,1031.7224244999234,1032.2228738999693,1032.2228738999693,1032.2228738999693,1032.2228738999693,1032.2228738999693,1032.5227819000138,1032.5227819000138,1032.5227819000138,1032.9236988999182,z,0.6849225000478327,None,1032.924122299999,1032.9396312999306,1033.9401587999891,1033.9240370999323,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,8,3,35,1,1033.9401587999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.9244136000052,1033.9401587999891,1034.4238273999654,1034.4238273999654,1034.4238273999654,1034.4238273999654,1034.4407807999523,1034.723895299947,1034.723895299947,1034.723895299947,1035.2748458000133,m,0.8348438000539318,None,1035.275268599973,1035.290731200017,1036.2913363999687,1036.2749735999387,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,9,0,36,0,1036.2913363999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.2753160999855,1036.2913363999687,1036.7750357999466,1036.7750357999466,1036.7750357999466,1036.7750357999466,1036.7917976999888,1037.0750186999794,1037.0750186999794,1037.0750186999794,1037.459409700008,z,0.6679559000767767,None,1037.4598266999237,1037.4753286999185,1038.4757945999736,1038.459443599917,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,9,1,37,2,1038.4757945999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.459788499982,1038.4757945999736,1038.9594708000077,1038.9594708000077,1038.9594708000077,1038.9594708000077,1038.9760408999864,1039.2594363999087,1039.2594363999087,1039.2594363999087,1039.8438794999383,m,0.8792147999629378,None,1039.8443034999073,1039.8597836999688,1040.8603885999182,1040.8440750999143,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,9,2,38,3,1040.8603885999182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.8444214999909,1040.8603885999182,1041.343947699992,1041.343947699992,1041.343947699992,1041.343947699992,1041.3609723999398,1041.6438795999857,1041.6438795999857,1041.6438795999857,1042.4282507000025,None,,,1042.4284403999336,1042.4443774999818,1043.4451321999077,1043.4289530999959,1042.4443774999818,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,9,3,39,1,1043.4451321999077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.4293057000032,1043.4451321999077,1043.945338599966,1043.945338599966,1043.945338599966,1043.945338599966,1043.945338599966,1044.245529399952,1044.245529399952,1044.245529399952,1044.7465832999442,m,0.798452700022608,None,1044.7470163999824,1044.762413599994,1045.7627645999892,1045.7467119999928,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,10,0,40,3,1045.7627645999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.7470646000002,1045.7627645999892,1046.2467589000007,1046.2467589000007,1046.2467589000007,1046.2467589000007,1046.263143499964,1046.5468299000058,1046.5468299000058,1046.5468299000058,1046.9976403999608,z,0.7372598999645561,None,1046.9980607999023,1047.0135863999603,1048.0140305999666,1047.997677300009,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,10,1,41,1,1048.0140305999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.9980192999355,1048.0140305999666,1048.4977092999034,1048.4977092999034,1048.4977092999034,1048.4977092999034,1048.5142887999536,1048.7978511999827,1048.7978511999827,1048.7978511999827,1049.1988187999232,m,0.6982562999473885,None,1049.1992348999484,1049.2148269999307,1050.2150441999547,1050.1989711999195,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,10,2,42,0,1050.2150441999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.1993188000051,1050.2150441999547,1050.699061299907,1050.699061299907,1050.699061299907,1050.699061299907,1050.715454799938,1050.9989611000055,1050.9989611000055,1050.9989611000055,1051.4997625999385,z,0.7850470999255776,None,1051.5001798999729,1051.5157335000113,1052.5164440999506,1052.5001762999455,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,10,3,43,2,1052.5164440999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.5005260999314,1052.5164440999506,1052.9999641999602,1052.9999641999602,1052.9999641999602,1052.9999641999602,1053.016648299992,1053.3000898999162,1053.3000898999162,1053.3000898999162,1053.8009859999875,z,0.7997927999822423,None,1053.8014085999457,1053.8171060999157,1054.8175526999403,1054.8010587999597,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,11,0,44,1,1054.8175526999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.8014118999708,1054.8175526999403,1055.3013153999345,1055.3013153999345,1055.3013153999345,1055.3013153999345,1055.317876099958,1055.6012754999101,1055.6012754999101,1055.6012754999101,1056.0523241999326,m,0.7469323000404984,None,1056.0527455999982,1056.0682273999555,1057.0687548000133,1057.0526083000004,,,,,b_1_,001,2024-11-27_10h43.50.038,untitled,2024.1.5,None,2024-11-27 10h44.05.490984 +0530,
