stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,practice1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,feedback_2_p.stopped,text_16.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
triangle.png,stranger,0,Z,,,,,,,,,56,2,226,3,,,,,,,,,509.2076183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.1914494,509.2076183,509.691171,509.691171,509.691171,509.691171,509.707727,509.9912682,509.9912682,509.9912682,,510.0752865,m,510.0756828,510.091262,511.0919088,511.0756978,0.3683843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,56,3,227,0,,,,,,,,,511.0919088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0760418,511.0919088,511.5754983,511.5754983,511.5754983,511.5754983,511.5919861,511.8756093,511.8756093,511.8756093,,511.8931412,z,511.8935441,511.9087507,512.9095001,512.8933001,0.3019878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,57,0,228,0,,,,,,,,,512.9095001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8936439,512.9095001,513.3932461,513.3932461,513.3932461,513.3932461,513.4098715,513.6931806,513.6931806,513.6931806,,513.6773128,m,513.6777085,513.6931806,514.6938316,514.6773423,0.268754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,57,1,229,3,,,,,,,,,514.6938316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6776894,514.6938316,515.1772688,515.1772688,515.1772688,515.1772688,515.1941375,515.4773031,515.4773031,515.4773031,,515.461642,m,515.4620372,515.4773031,516.4780922,516.4616082,0.2769496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,57,2,230,1,,,,,,,,,516.4780922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4619524,516.4780922,516.9617611,516.9617611,516.9617611,516.9617611,516.9783517,517.2616582,517.2616582,517.2616582,,517.2459625,z,517.2463582,517.2616582,518.2623278,518.2460265,0.2677081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,57,3,231,2,,,,,,,,,518.2623278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2463729,518.2623278,518.7457462,518.7457462,518.7457462,518.7457462,518.7623749,519.0457947,519.0457947,519.0457947,,519.0465331,m,519.046928,519.0626975,520.063119,520.0466667,0.2855995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,58,0,232,2,,,,,,,,,520.063119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0470145,520.063119,520.5467244,520.5467244,520.5467244,520.5467244,520.5632874,520.8468418,520.8468418,520.8468418,,520.8308642,z,520.8312622,520.8468418,521.8472183,521.8313277,0.2706906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,58,1,233,3,,,,,,,,,521.8472183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8316809,521.8472183,522.3309875,522.3309875,522.3309875,522.3309875,522.3476573,522.6311948,522.6311948,522.6311948,,522.6819305,z,522.6823328,522.6978857,523.6984495,523.6819893,0.347266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,58,2,234,0,,,,,,,,,523.6984495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.6823336,523.6984495,524.182115,524.182115,524.182115,524.182115,524.1985347,524.4821177,524.4821177,524.4821177,,524.5662128,z,524.5666072,524.5822059,525.5824843,525.5664721,0.3769883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,58,3,235,1,,,,,,,,,525.5824843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.5668269,525.5824843,526.066405,526.066405,526.066405,526.066405,526.083001,526.3662701,526.3662701,526.3662701,,526.3669397,m,526.3673336,526.3830188,527.3836736,527.3672335,0.2839391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,stranger,1,M,,,,,,,,,59,0,236,0,,,,,,,,,527.3836736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3675831,527.3836736,527.8673569,527.8673569,527.8673569,527.8673569,527.8839828,528.16731,528.16731,528.16731,,528.1516138,m,528.1520071,528.16731,529.167914,529.1515855,0.2795527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,stranger,0,Z,,,,,,,,,59,1,237,3,,,,,,,,,529.167914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.151932,529.167914,529.6514778,529.6514778,529.6514778,529.6514778,529.6683283,,,,,529.7690406,m,529.7694337,529.7848723,530.7850407,530.768893,0.1020761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
square.png,you,0,Z,,,,,,,,,59,2,238,2,,,,,,,,,530.7850407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.7692408,530.7850407,531.2690967,531.2690967,531.2690967,531.2690967,531.2855943,531.5689049,531.5689049,531.5689049,,531.5530568,z,531.5534537,531.5689049,532.5695346,532.5534146,0.2804194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
triangle.png,you,1,M,,,,,,,,,59,3,239,1,,,,,,,,,532.5695346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.5537594,532.5695346,533.0533343,533.0533343,533.0533343,533.0533343,533.0699386,,,,,533.3210099,m,533.3214076,533.3366799,534.3372912,534.3209329,0.2524614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3209799,534.3372912,654.3318757,654.3318757,654.3484587,722.5346031,space,68.1862342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.5346392,722.5517896,722.5517896,827.5229815,space,104.9666242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.5230245,827.5381627,827.5381627,827.5381627,827.5381627,827.5381627,827.5381627,834.8592197,space,7.3198189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.8592508,834.8755265,834.8755265,845.0144888,space,10.1314251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,0,0,0,2,,,,,845.0298029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0197837,845.0298029,845.530576,845.530576,845.530576,845.530576,845.530576,845.8304577,845.8304577,845.8304577,846.630957,846.6146042,None,846.614793,846.630957,847.6146488,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,0,1,1,1,,,,,847.6315226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.6149703,847.6315226,848.1318373,848.1149567,848.1149567,848.1149567,848.1149567,848.4150918,848.4150918,848.4150918,849.2156378,849.1993843,None,849.1995255,849.2156378,850.1998707,850.2159177,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,0,2,2,0,,,,,850.2159177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2000912,850.2159177,850.7165913,850.7165913,850.7165913,850.7165913,850.7165913,851.0163677,851.0163677,851.0163677,851.8169701,851.8005664,None,851.8006951,851.8169701,852.8012483,852.8173108,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,0,3,3,3,,,,,852.8173108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.8014723,852.8173108,853.3176759,853.3176759,853.3176759,853.3176759,853.3176759,853.6177511,853.6177511,853.6177511,,853.6020437,z,853.6023553,853.6177511,854.6021731,854.6183647,0.2768667,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,1,0,4,2,,,,,854.6183647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6023951,854.6183647,855.1187249,855.1021278,855.1021278,855.1021278,855.1021278,855.4021054,855.4021054,855.4021054,,855.4528959,z,855.4531333,855.4688774,856.4528461,856.469173,0.3367384,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,1,1,5,3,,,,,856.469173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.4530677,856.469173,856.9695242,856.953033,856.953033,856.953033,856.953033,,,,,857.2039207,m,857.2041577,857.2195166,858.2039958,858.2200695,0.2420323,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,1,2,6,1,,,,,858.2200695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.2042227,858.2200695,858.7206178,858.703778,858.703778,858.703778,858.703778,859.0037689,859.0037689,859.0037689,,859.1546504,z,859.1548926,859.1705387,860.1548796,860.1710503,0.4352545,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,1,3,7,0,,,,,860.1710503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.1551022,860.1710503,860.6715798,860.6550401,860.6550401,860.6550401,860.6550401,860.954814,860.954814,860.954814,,860.9724076,m,860.9726491,860.9881319,861.9726192,861.9888814,0.3026545,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,2,0,8,2,,,,,861.9888814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.9728438,861.9888814,862.4890515,862.4724273,862.4724273,862.4724273,862.4724273,862.7724561,862.7724561,862.7724561,,862.7568632,m,862.7571013,862.7724561,863.7569667,863.773178,0.2829088,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,2,1,9,0,,,,,863.773178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.75734,863.773178,864.2733791,864.2566518,864.2566518,864.2566518,864.2566518,864.556831,864.556831,864.556831,,864.5409094,z,864.5411463,864.556831,865.5412084,865.5573416,0.2808914,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,2,2,10,3,,,,,865.5573416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.5414362,865.5573416,866.0574892,866.0409462,866.0409462,866.0409462,866.0409462,,,,,866.2750081,m,866.275245,866.2909886,867.2752967,867.2915214,0.2181884,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,2,3,11,1,,,,,867.2915214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.2755193,867.2915214,867.7917401,867.7751162,867.7751162,867.7751162,867.7751162,868.0749802,868.0749802,868.0749802,,868.0757717,z,868.0760068,868.0919178,869.0760536,,0.2993324,None,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0761058,869.092394,869.092394,890.0206034,space,20.9187365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,0,0,0,0,890.0367485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.0258804,890.0367485,890.5204073,890.5204073,890.5204073,890.5204073,890.5369899,890.8201899,890.8201899,890.8201899,890.8710752,m,0.3464534,None,890.8717458,890.8868175,891.8872254,891.870988,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,0,1,1,3,891.8872254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.8713458,891.8872254,892.3712302,892.3712302,892.3712302,892.3712302,892.387894,,,,892.5549163,m,0.170566,None,892.5553604,892.5707782,893.5716295,893.5555817,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,0,2,2,2,893.5716295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.5559329,893.5716295,894.0553387,894.0553387,894.0553387,894.0553387,894.0720815,,,,894.2727716,m,0.2146344,None,894.2732337,894.2886461,895.2892705,895.2728419,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,0,3,3,1,895.2892705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.2731897,895.2892705,895.7727954,895.7727954,895.7727954,895.7727954,895.7896327,896.0727702,896.0727702,896.0727702,896.1069564,z,0.3215445,None,896.1073811,896.1229992,897.1235429,897.1073528,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,1,0,4,2,897.1235429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.107701,897.1235429,897.6070565,897.6070565,897.6070565,897.6070565,897.6239054,897.9071529,897.9071529,897.9071529,897.9245846,m,0.3116133,None,897.9251014,897.9404904,898.9409525,898.9246924,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,1,1,5,0,898.9409525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.9250414,898.9409525,899.4249411,899.4249411,899.4249411,899.4249411,899.4415395,899.7249464,899.7249464,899.7249464,899.7923375,m,0.3654533,None,899.7927662,899.8083266,900.8088017,900.7926696,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,1,2,6,1,900.8088017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.793022,900.8088017,901.2925755,901.2925755,901.2925755,901.2925755,901.3090191,901.5922499,901.5922499,901.5922499,901.6932597,z,0.3943842,None,901.6936936,901.7092037,902.7095221,902.6935808,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
